player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Evan Fournier,fournev01,2023,RS,NYK,882,421,-1.832130552906027,-1.327285235810185,-3.159415788716212,-2.811096942654217,1.698120058188894,-1.112976884465324,-2.185714731310909,-.7793241386190537,-2.965038869929963,-.0463785333513813,-.0463785333513813,0,-1.398866710812075,-.8303029964834064,-2.229169707295481,.4136657090264421
De'Aaron Fox,foxde01,2023,RS,SAC,5063,2356,4.761878658844848,-1.17672538402114,3.585153274823709,2.136285309310495,-3.760761417455408,-1.624476108144913,4.394633272899334,-1.76404546111437,2.630587811784964,6.520467404591034,6.520467404591034,0,4.176759209040271,-1.216024168088115,2.960735040952156,.8239425134375866
Markelle Fultz,fultzma01,2023,RS,ORL,3610,1713,-.110967785890451,-.0181532134168697,-.1291209993073207,-.8439262115297248,-1.413838173149652,-2.257764384679376,-.2384048298239904,-.3090094017308103,-.5474142315548007,1.921098742592749,1.921098742592749,0,-.8253109012182177,-.0782053119388767,-.9035162131570944,-.2043938823651644
Wenyen Gabriel,gabriwe01,2023,RS,LAL,2100,973,-.952701293659147,1.60521120968883,.6525099160296832,.0491542158552026,.3400040252280037,.3891582410832063,-.8031391796550331,1.439586383627721,.6364472039726876,1.677548801368681,1.677548801368681,0,-1.933143799157263,.9649212253542342,-.9682225738030287,-.2140081259701714
Daniel Gafford,gaffoda01,2023,RS,WAS,3190,1536,-.1213370722921388,.2323001733937097,.110963101101571,-.0375532788524409,-1.720363118788448,-1.757916397640889,-.1070150495495608,-.1458079700686013,-.252823019618162,1.945177774303964,1.945177774303964,0,-.6730447988328317,-.1094514364376698,-.7824962352705016,-.6070504582381453
Darius Garland,garlada01,2023,RS,CLE,4873,2409,3.807132664732074,.7333191183636476,4.540451783095723,3.647722513317409,.5038511203087479,4.151573633626157,3.967114491811195,.6842354883313537,4.651349980142548,9.035316396418152,9.035316396418152,0,3.845525371151577,1.293969883002826,5.139495254154403,-.6816188221161779
Usman Garuba,garubus01,2023,RS,HOU,1997,938,-1.709499988163969,1.045051049851473,-.6644489383124967,-4.591998196414806,-1.490958440657149,-6.082956637071955,-2.427634999687428,.6736082317555271,-1.754026767931901,.4759883637678781,.4759883637678781,0,-2.747379934276761,-.2221068036339833,-2.969486737910745,-.138005854813444
Luka Garza,garzalu01,2023,RS,MIN,526,237,4.666707669076922,-3.412004319851967,1.254703349224956,5.610588073480805,-3.509912405753299,2.100675667727506,5.168645398332719,-3.655868009676307,1.512777388656412,.5192354780942445,.5192354780942445,0,3.141707861611278,-3.175908210164248,-.0342003485529703,.7419405408684164
Rudy Gay,gayru01,2023,RS,UTA,1753,816,-3.207694479703857,-.9194585194623208,-4.127152999166178,-1.095300519147332,3.345442324817159,2.250141805669827,-2.987616865400013,-.0647030442410832,-3.052319909641096,-.1258961685507171,-.1258961685507171,0,-2.756067794278138,-1.398519490915086,-4.154587285193224,.0267472219321141
Paul George,georgpa01,2023,RS,LAC,3977,1939,2.796923083563262,1.649533623128633,4.446456706691894,4.145322481870868,1.158397263429689,5.303719745300557,3.259672026446163,1.636579320171357,4.89625134661752,7.624125472223898,7.624125472223898,0,3.26191207014048,1.965539376943373,5.227451447083853,.7981750721474904
Taj Gibson,gibsota01,2023,RS,WAS,995,480,-3.45398763699294,-.9170648013355078,-4.371052438328448,.1536744009712187,1.404000172557481,1.5576745735287,-2.903519728445269,-.4728032983360425,-3.376323026781312,-.1528612703965735,-.1528612703965735,0,-2.698944647932734,-.4364277533103402,-3.135372401243074,-.3437459464074653
Josh Giddey,giddejo01,2023,RS,OKC,4947,2303,.341045094379565,-2.190305959382616,-1.849260865003051,-2.043203227291231,-2.685074978123101,-4.728278205414332,-.1296124495133277,-2.438080384823038,-2.567692834336366,.2153690338194533,.2153690338194533,0,-.5396407392671962,-2.383514108611998,-2.923154847879194,.5461257659200602
Shai Gilgeous-Alexander,gilgesh01,2023,RS,OKC,5051,2345,5.36570269087699,.0659033385325575,5.431606029409547,1.993643429145944,1.131694848606773,3.125338277752717,5.008507924333452,.2846235775732193,5.293131501906672,9.720161306562177,9.720161306562177,0,4.491268038044715,1.005040557796086,5.496308595840802,1.018876814209637
Anthony Gill,gillan01,2023,RS,WAS,1138,543,-.1667110798201979,-3.66560481878073,-3.832315898600928,-.9172787656076501,.4850960347059337,-.4321827309017164,-.3152666448236097,-3.006347467463959,-3.321614112287569,-.1578915121705313,-.1578915121705313,0,-.7580778939147699,-3.463463060360803,-4.221540954275573,-.2978690725437547
Rudy Gobert,goberru01,2023,RS,MIN,4334,2073,-1.705932574378804,4.345364527862956,2.639431953484152,-2.575942856581033,2.442438806684025,-.1335040498970086,-1.975544323905078,4.196024956750076,2.220480632844998,5.222503701706759,5.222503701706759,0,-2.390134821778526,4.345338073258254,1.955203251479727,-.6619067416267335
Jordan Goodwin,goodwjo01,2023,RS,WAS,2110,1000,.2584246613088085,1.659278723446673,1.917703384755481,-5.083587796512981,.3096017642871734,-4.773986032225808,-.8323543768814904,1.496538850937288,.6641844740557973,1.736323168524027,1.736323168524027,0,-.3395741802292013,1.637737694925423,1.298163514696221,-.3239014488274679
Aaron Gordon,gordoaa01,2023,RS,DEN,4150,1994,1.066506755920073,.888981632941145,1.955488388861218,6.468543263662847,1.620318966850746,8.088862230513595,2.21066637859413,1.091988904342709,3.302655282936839,6.158119764987413,6.158119764987413,0,2.486933265014938,.325351607347754,2.812284872362692,.0084965803094242
Eric Gordon,gordoer01,2023,RS,HOU,3025,1418,-1.112381869353682,-3.566798376030577,-4.679180245384259,-1.624880041480686,2.151399331161071,.5265192896803845,-1.254907720779559,-2.550060958436557,-3.804968679216116,-.7666165536166735,-.7666165536166735,0,-1.962301607693766,-3.436615574907832,-5.398917182601598,.4473572176838233
Eric Gordon,gordoer01,2023,RS,LAC,1019,484,2.455273909599747,-3.334618498081588,-.8793445884818416,1.706387584345945,-3.953070394787312,-2.246682810441368,2.450208997059897,-3.67886116295711,-1.228652165897213,.3758499050658153,.3758499050658153,0,1.466149216892427,-3.307576944945701,-1.841427728053275,.0464855954780514
Devonte' Graham,grahade01,2023,RS,SAS,1078,500,2.196325384147691,-2.287381261504489,-.0910558773567978,-4.338241411116049,-3.107050047514533,-7.445291458630582,1.039726204486354,-2.530851188917255,-1.491124984430902,.3212716294869475,.3212716294869475,0,.3080746839274676,-2.168868421492339,-1.860793737564871,.041651470759133
Devonte' Graham,grahade01,2023,RS,NOP,1714,811,1.417054741843364,-.9240430260262025,.4930117158171614,-2.457645901512875,2.063658348253819,-.3939875532590555,.6929280335834561,-.3752974366357892,.3176305969476669,1.263385346725943,1.263385346725943,0,.6886288397268165,-1.020113391812523,-.3314845520857062,-.4700254150005263
Jerami Grant,grantje01,2023,RS,POR,4636,2246,.1184018480963754,-.7762268395014841,-.6578249914051087,1.506248331001277,-1.632118563990106,-.1258702329888284,.4242814519389114,-.9665991229585834,-.542317671019672,2.525864540360413,2.525864540360413,0,.6809587381481728,-1.032762850004574,-.351804111856401,-.1570475138624525
AJ Green,greenaj01,2023,RS,MIL,686,320,1.05910389284929,-3.545900372645123,-2.486796479795833,-.652135140435457,-2.937825020984028,-3.589960161419485,.7666987974324839,-3.696393327267302,-2.929694529834818,-.0292584026937556,-.0292584026937556,0,1.302392738381265,-3.863534395540088,-2.561141657158823,-.2724482251050298
Danny Green,greenda02,2023,RS,CLE,93,45,-.9021170112173638,-.4230769416494554,-1.325193952866819,-6.027434818166614,-6.366688748079023,-12.39412356624564,-2.044558455846194,-1.757060371853135,-3.801618827699329,-.0243246882015264,-.0243246882015264,0,-.9283445587704383,-2.64742099471881,-3.575765553489248,.754354068104011
Danny Green,greenda02,2023,RS,MEM,88,43,-8.542541012851265,3.65290698120422,-4.889634031647045,-6.865600780041349,2.90456907678235,-3.961031703258999,-8.720498604785062,3.664195287471452,-5.05630331731361,-.0507315191946621,-.0507315191946621,0,-6.452605722527412,3.212420726635319,-3.240184995892093,.2680298694710024
Draymond Green,greendr01,2023,RS,GSW,4782,2209,-2.10751576806719,2.954572060107953,.8470562920407629,3.277510997987393,4.283112087439005,7.560623085426397,-1.102314043453252,3.403443476016474,2.301129432563221,5.772074867237987,5.772074867237987,0,-.7110461157965254,2.88503907605204,2.173992960255514,1.404877714347122
