GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,OREB_home,OREB_away,spread,PTS_total,OREB_total
2023-02-13,22200865,Final,1610612742,1610612750,2022,1610612742,121.0,0.512,0.759,0.333,21.0,33.0,1610612750,124.0,0.578,0.731,0.31,28.0,39.0,0,9.0,10.0,-3.0,245.0,19.0
2023-02-13,22200866,Final,1610612744,1610612764,2022,1610612744,135.0,0.584,0.733,0.5,40.0,34.0,1610612764,126.0,0.6,0.857,0.429,26.0,33.0,1,11.0,9.0,9.0,261.0,20.0
2023-02-13,22200867,Final,1610612757,1610612747,2022,1610612757,127.0,0.474,0.923,0.489,27.0,42.0,1610612747,115.0,0.442,0.905,0.324,24.0,56.0,1,8.0,14.0,12.0,242.0,22.0
2023-02-12,22200855,Final,1610612738,1610612763,2022,1610612738,119.0,0.443,0.769,0.412,28.0,55.0,1610612763,109.0,0.5,0.619,0.353,24.0,34.0,1,15.0,3.0,10.0,228.0,18.0
2023-02-12,22200856,Final,1610612761,1610612765,2022,1610612761,119.0,0.483,0.667,0.367,21.0,40.0,1610612765,118.0,0.506,0.781,0.382,25.0,32.0,1,13.0,6.0,1.0,237.0,19.0
2023-02-11,22200846,Final,1610612751,1610612755,2022,1610612751,98.0,0.402,0.846,0.325,23.0,42.0,1610612755,101.0,0.44,0.967,0.261,17.0,41.0,0,12.0,8.0,-3.0,199.0,20.0
2023-02-11,22200847,Final,1610612766,1610612743,2022,1610612766,105.0,0.471,0.586,0.25,25.0,37.0,1610612743,119.0,0.505,0.824,0.217,35.0,51.0,0,5.0,14.0,-14.0,224.0,19.0
2023-02-11,22200848,Final,1610612753,1610612748,2022,1610612753,103.0,0.425,0.783,0.379,22.0,44.0,1610612748,107.0,0.435,0.913,0.308,24.0,46.0,0,12.0,11.0,-4.0,210.0,23.0
2023-02-11,22200849,Final,1610612764,1610612754,2022,1610612764,127.0,0.64,0.864,0.462,32.0,40.0,1610612754,113.0,0.453,0.765,0.35,27.0,33.0,1,8.0,17.0,14.0,240.0,25.0
2023-02-11,22200850,Final,1610612737,1610612759,2022,1610612737,125.0,0.485,0.789,0.385,29.0,48.0,1610612759,106.0,0.426,0.882,0.297,25.0,49.0,1,14.0,14.0,19.0,231.0,28.0
2023-02-11,22200851,Final,1610612752,1610612762,2022,1610612752,126.0,0.453,0.737,0.333,18.0,52.0,1610612762,120.0,0.511,0.75,0.281,23.0,38.0,1,20.0,11.0,6.0,246.0,31.0
2023-02-11,22200852,Final,1610612739,1610612741,2022,1610612739,97.0,0.419,0.842,0.257,26.0,39.0,1610612741,89.0,0.486,0.8,0.238,27.0,44.0,1,10.0,6.0,8.0,186.0,16.0
2023-02-11,22200853,Final,1610612744,1610612747,2022,1610612744,103.0,0.417,0.917,0.273,31.0,43.0,1610612747,109.0,0.449,0.808,0.32,19.0,52.0,0,7.0,10.0,-6.0,212.0,17.0
2023-02-11,22200854,Final,1610612758,1610612742,2022,1610612758,133.0,0.51,0.92,0.25,22.0,50.0,1610612742,128.0,0.516,0.737,0.392,27.0,43.0,1,11.0,7.0,5.0,261.0,18.0
2023-02-10,22200835,Final,1610612765,1610612759,2022,1610612765,138.0,0.43,0.796,0.189,29.0,62.0,1610612759,131.0,0.421,0.794,0.333,21.0,51.0,1,21.0,13.0,7.0,269.0,34.0
2023-02-10,22200836,Final,1610612754,1610612756,2022,1610612754,104.0,0.424,0.75,0.282,23.0,38.0,1610612756,117.0,0.462,0.875,0.303,25.0,53.0,0,11.0,19.0,-13.0,221.0,30.0
2023-02-10,22200837,Final,1610612755,1610612752,2022,1610612755,119.0,0.524,0.773,0.368,27.0,40.0,1610612752,108.0,0.531,0.688,0.344,23.0,35.0,1,6.0,4.0,11.0,227.0,10.0
2023-02-10,22200838,Final,1610612738,1610612766,2022,1610612738,127.0,0.494,0.824,0.455,34.0,43.0,1610612766,116.0,0.484,0.692,0.348,26.0,47.0,1,5.0,11.0,11.0,243.0,16.0
2023-02-10,22200839,Final,1610612761,1610612762,2022,1610612761,116.0,0.451,0.733,0.353,28.0,40.0,1610612762,122.0,0.54,0.759,0.25,31.0,46.0,0,9.0,9.0,-6.0,238.0,18.0
2023-02-10,22200840,Final,1610612748,1610612745,2022,1610612748,97.0,0.416,0.955,0.316,21.0,40.0,1610612745,95.0,0.417,0.75,0.233,23.0,47.0,1,6.0,10.0,2.0,192.0,16.0
2023-02-10,22200841,Final,1610612763,1610612750,2022,1610612763,128.0,0.583,0.741,0.4,27.0,44.0,1610612750,107.0,0.466,0.833,0.405,25.0,35.0,1,9.0,7.0,21.0,235.0,16.0
2023-02-10,22200842,Final,1610612740,1610612739,2022,1610612740,107.0,0.476,0.8,0.375,25.0,34.0,1610612739,118.0,0.565,0.8,0.357,28.0,41.0,0,11.0,12.0,-11.0,225.0,23.0
2023-02-10,22200843,Final,1610612757,1610612760,2022,1610612757,129.0,0.553,0.935,0.4,29.0,32.0,1610612760,138.0,0.566,0.914,0.5,29.0,29.0,0,9.0,10.0,-9.0,267.0,19.0
2023-02-10,22200844,Final,1610612758,1610612742,2022,1610612758,114.0,0.542,0.844,0.333,21.0,38.0,1610612742,122.0,0.489,0.947,0.419,34.0,39.0,0,5.0,11.0,-8.0,236.0,16.0
2023-02-10,22200845,Final,1610612746,1610612749,2022,1610612746,106.0,0.494,0.786,0.333,17.0,35.0,1610612749,119.0,0.5,0.75,0.436,28.0,49.0,0,3.0,9.0,-13.0,225.0,12.0
2023-02-09,22200831,Final,1610612753,1610612743,2022,1610612753,115.0,0.485,0.632,0.333,24.0,47.0,1610612743,104.0,0.464,0.667,0.303,24.0,39.0,1,15.0,7.0,11.0,219.0,22.0
2023-02-09,22200832,Final,1610612737,1610612756,2022,1610612737,116.0,0.453,0.741,0.345,23.0,59.0,1610612756,107.0,0.453,0.759,0.233,24.0,35.0,1,20.0,9.0,9.0,223.0,29.0
2023-02-09,22200833,Final,1610612751,1610612741,2022,1610612751,116.0,0.429,0.84,0.386,26.0,49.0,1610612741,105.0,0.462,0.762,0.192,15.0,46.0,1,11.0,8.0,11.0,221.0,19.0
2023-02-09,22200834,Final,1610612747,1610612749,2022,1610612747,106.0,0.472,0.714,0.389,23.0,43.0,1610612749,115.0,0.455,0.722,0.255,24.0,51.0,0,11.0,16.0,-9.0,221.0,27.0
2023-02-08,22200822,Final,1610612739,1610612765,2022,1610612739,113.0,0.494,0.84,0.231,30.0,50.0,1610612765,85.0,0.37,0.944,0.25,19.0,32.0,1,13.0,9.0,28.0,198.0,22.0
2023-02-08,22200823,Final,1610612764,1610612766,2022,1610612764,118.0,0.506,0.882,0.405,29.0,52.0,1610612766,104.0,0.419,0.81,0.29,23.0,40.0,1,11.0,12.0,14.0,222.0,23.0
2023-02-08,22200824,Final,1610612738,1610612755,2022,1610612738,106.0,0.526,0.7,0.543,25.0,44.0,1610612755,99.0,0.446,0.75,0.323,20.0,37.0,1,5.0,8.0,7.0,205.0,13.0
2023-02-08,22200825,Final,1610612748,1610612754,2022,1610612748,116.0,0.468,0.923,0.316,21.0,48.0,1610612754,111.0,0.487,0.714,0.455,24.0,31.0,1,15.0,5.0,5.0,227.0,20.0
2023-02-08,22200826,Final,1610612761,1610612759,2022,1610612761,112.0,0.489,0.762,0.357,21.0,51.0,1610612759,98.0,0.402,0.704,0.281,24.0,39.0,1,9.0,7.0,14.0,210.0,16.0
2023-02-08,22200827,Final,1610612745,1610612758,2022,1610612745,128.0,0.547,0.857,0.455,25.0,44.0,1610612758,130.0,0.5,0.933,0.333,29.0,31.0,0,15.0,10.0,-2.0,258.0,25.0
2023-02-08,22200828,Final,1610612762,1610612750,2022,1610612762,118.0,0.419,0.857,0.353,27.0,50.0,1610612750,143.0,0.571,1.0,0.535,35.0,47.0,0,21.0,8.0,-25.0,261.0,29.0
2023-02-08,22200829,Final,1610612746,1610612742,2022,1610612746,104.0,0.442,0.762,0.364,21.0,40.0,1610612742,110.0,0.526,0.647,0.486,26.0,44.0,0,9.0,8.0,-6.0,214.0,17.0
2023-02-08,22200830,Final,1610612757,1610612744,2022,1610612757,125.0,0.551,0.969,0.296,25.0,47.0,1610612744,122.0,0.474,0.9,0.429,31.0,32.0,1,12.0,10.0,3.0,247.0,22.0
2023-02-07,22200816,Final,1610612753,1610612752,2022,1610612753,98.0,0.468,0.75,0.24,23.0,41.0,1610612752,102.0,0.457,0.684,0.349,21.0,43.0,0,9.0,11.0,-4.0,200.0,20.0
2023-02-07,22200817,Final,1610612751,1610612756,2022,1610612751,112.0,0.481,0.871,0.321,25.0,36.0,1610612756,116.0,0.467,0.75,0.29,31.0,48.0,0,5.0,16.0,-4.0,228.0,21.0
2023-02-07,22200818,Final,1610612740,1610612737,2022,1610612740,116.0,0.495,0.667,0.375,28.0,47.0,1610612737,107.0,0.447,0.76,0.333,30.0,41.0,1,13.0,10.0,9.0,223.0,23.0
2023-02-07,22200819,Final,1610612763,1610612741,2022,1610612763,104.0,0.481,0.714,0.333,22.0,39.0,1610612741,89.0,0.368,0.667,0.2,24.0,49.0,1,5.0,11.0,15.0,193.0,16.0
2023-02-07,22200820,Final,1610612743,1610612750,2022,1610612743,146.0,0.624,0.773,0.481,44.0,44.0,1610612750,112.0,0.471,0.846,0.286,24.0,36.0,1,6.0,8.0,34.0,258.0,14.0
2023-02-07,22200821,Final,1610612747,1610612760,2022,1610612747,130.0,0.576,0.692,0.452,27.0,41.0,1610612760,133.0,0.521,0.9,0.5,32.0,37.0,0,6.0,7.0,-3.0,263.0,13.0
2023-02-06,22200808,Final,1610612765,1610612738,2022,1610612765,99.0,0.425,0.762,0.273,22.0,42.0,1610612738,111.0,0.47,0.81,0.432,25.0,51.0,0,9.0,10.0,-12.0,210.0,19.0
2023-02-06,22200809,Final,1610612764,1610612739,2022,1610612764,91.0,0.427,0.789,0.214,20.0,37.0,1610612739,114.0,0.564,0.7,0.414,26.0,43.0,0,7.0,7.0,-23.0,205.0,14.0
2023-02-06,22200810,Final,1610612751,1610612746,2022,1610612751,116.0,0.488,0.818,0.516,21.0,42.0,1610612746,124.0,0.478,0.8,0.4,20.0,46.0,0,8.0,11.0,-8.0,240.0,19.0
2023-02-06,22200811,Final,1610612741,1610612759,2022,1610612741,128.0,0.562,0.88,0.273,27.0,49.0,1610612759,104.0,0.444,0.941,0.308,25.0,38.0,1,7.0,6.0,24.0,232.0,13.0
2023-02-06,22200812,Final,1610612745,1610612758,2022,1610612745,120.0,0.5,0.792,0.406,27.0,39.0,1610612758,140.0,0.584,0.833,0.512,38.0,35.0,0,11.0,7.0,-20.0,260.0,18.0
2023-02-06,22200813,Final,1610612762,1610612742,2022,1610612762,111.0,0.471,0.885,0.194,21.0,37.0,1610612742,124.0,0.466,0.871,0.385,26.0,49.0,0,10.0,17.0,-13.0,235.0,27.0
2023-02-06,22200814,Final,1610612744,1610612760,2022,1610612744,141.0,0.577,0.429,0.52,43.0,45.0,1610612760,114.0,0.484,0.714,0.344,21.0,36.0,1,11.0,7.0,27.0,255.0,18.0
2023-02-06,22200815,Final,1610612757,1610612749,2022,1610612757,108.0,0.407,0.862,0.25,23.0,28.0,1610612749,127.0,0.54,0.81,0.381,27.0,55.0,0,1.0,7.0,-19.0,235.0,8.0
2023-02-05,22200802,Final,1610612766,1610612753,2022,1610612766,113.0,0.542,0.478,0.364,28.0,39.0,1610612753,119.0,0.462,0.9,0.348,25.0,52.0,0,8.0,18.0,-6.0,232.0,26.0
2023-02-05,22200803,Final,1610612754,1610612739,2022,1610612754,103.0,0.435,0.682,0.25,28.0,42.0,1610612739,122.0,0.523,0.938,0.405,33.0,46.0,0,12.0,8.0,-19.0,225.0,20.0
2023-02-05,22200804,Final,1610612752,1610612755,2022,1610612752,108.0,0.43,0.718,0.333,21.0,49.0,1610612755,97.0,0.405,0.833,0.28,23.0,44.0,1,14.0,8.0,11.0,205.0,22.0
2023-02-05,22200805,Final,1610612763,1610612761,2022,1610612763,103.0,0.487,0.739,0.37,25.0,44.0,1610612761,106.0,0.436,0.583,0.306,24.0,42.0,0,8.0,11.0,-3.0,209.0,19.0
2023-02-05,22200806,Final,1610612750,1610612743,2022,1610612750,128.0,0.552,0.733,0.37,33.0,34.0,1610612743,98.0,0.479,0.774,0.24,19.0,37.0,1,5.0,3.0,30.0,226.0,8.0
2023-02-05,22200807,Final,1610612740,1610612758,2022,1610612740,136.0,0.565,0.765,0.538,26.0,48.0,1610612758,104.0,0.427,0.852,0.262,23.0,38.0,1,12.0,11.0,32.0,240.0,23.0
2023-02-04,22200793,Final,1610612751,1610612764,2022,1610612751,125.0,0.5,0.893,0.424,21.0,39.0,1610612764,123.0,0.481,0.78,0.464,22.0,39.0,1,10.0,6.0,2.0,248.0,16.0
2023-02-04,22200798,Final,1610612740,1610612747,2022,1610612740,131.0,0.52,0.9,0.3,28.0,48.0,1610612747,126.0,0.479,0.758,0.344,30.0,44.0,1,14.0,13.0,5.0,257.0,27.0
2023-02-04,22200794,Final,1610612765,1610612756,2022,1610612765,100.0,0.432,0.636,0.381,23.0,30.0,1610612756,116.0,0.56,0.677,0.478,34.0,46.0,0,9.0,10.0,-16.0,216.0,19.0
2023-02-04,22200795,Final,1610612752,1610612746,2022,1610612752,128.0,0.479,0.769,0.45,30.0,46.0,1610612746,134.0,0.478,0.857,0.432,24.0,46.0,0,10.0,9.0,-6.0,262.0,19.0
2023-02-04,22200796,Final,1610612741,1610612757,2022,1610612741,129.0,0.6,0.84,0.462,32.0,41.0,1610612757,121.0,0.506,0.905,0.326,22.0,33.0,1,6.0,7.0,8.0,250.0,13.0
2023-02-04,22200797,Final,1610612749,1610612748,2022,1610612749,123.0,0.523,0.607,0.35,23.0,51.0,1610612748,115.0,0.446,0.81,0.258,23.0,44.0,1,10.0,13.0,8.0,238.0,23.0
2023-02-04,22200799,Final,1610612760,1610612745,2022,1610612760,153.0,0.577,0.87,0.457,39.0,42.0,1610612745,121.0,0.506,0.778,0.333,29.0,34.0,1,9.0,9.0,32.0,274.0,18.0
2023-02-04,22200800,Final,1610612744,1610612742,2022,1610612744,119.0,0.549,0.789,0.4,33.0,38.0,1610612742,113.0,0.459,0.778,0.35,22.0,39.0,1,5.0,10.0,6.0,232.0,15.0
2023-02-04,22200801,Final,1610612743,1610612737,2022,1610612743,128.0,0.505,0.85,0.395,32.0,48.0,1610612737,108.0,0.484,0.824,0.3,26.0,43.0,1,12.0,10.0,20.0,236.0,22.0
2023-02-03,22200785,Final,1610612765,1610612766,2022,1610612765,118.0,0.512,0.696,0.438,27.0,51.0,1610612766,112.0,0.444,0.767,0.265,22.0,37.0,1,12.0,8.0,6.0,230.0,20.0
2023-02-03,22200786,Final,1610612754,1610612758,2022,1610612754,107.0,0.449,0.714,0.415,28.0,47.0,1610612758,104.0,0.43,0.85,0.342,24.0,49.0,1,9.0,11.0,3.0,211.0,20.0
2023-02-03,22200787,Final,1610612764,1610612757,2022,1610612764,116.0,0.5,0.909,0.364,27.0,41.0,1610612757,124.0,0.489,0.913,0.415,25.0,38.0,0,9.0,11.0,-8.0,240.0,20.0
2023-02-03,22200788,Final,1610612738,1610612756,2022,1610612738,94.0,0.387,0.839,0.263,18.0,43.0,1610612756,106.0,0.432,0.857,0.375,28.0,53.0,0,3.0,10.0,-12.0,200.0,13.0
2023-02-03,22200789,Final,1610612745,1610612761,2022,1610612745,111.0,0.5,0.727,0.333,22.0,40.0,1610612761,117.0,0.456,0.741,0.385,21.0,43.0,0,6.0,13.0,-6.0,228.0,19.0
2023-02-03,22200790,Final,1610612750,1610612753,2022,1610612750,120.0,0.46,0.857,0.364,21.0,41.0,1610612753,127.0,0.529,0.658,0.522,23.0,42.0,0,12.0,13.0,-7.0,247.0,25.0
2023-02-03,22200791,Final,1610612759,1610612755,2022,1610612759,125.0,0.584,0.933,0.333,32.0,35.0,1610612755,137.0,0.529,0.78,0.481,28.0,39.0,0,9.0,14.0,-12.0,262.0,23.0
2023-02-03,22200792,Final,1610612762,1610612737,2022,1610612762,108.0,0.451,0.722,0.295,20.0,50.0,1610612737,115.0,0.463,0.739,0.27,28.0,52.0,0,13.0,14.0,-7.0,223.0,27.0
2023-02-02,22200778,Final,1610612754,1610612747,2022,1610612754,111.0,0.484,0.833,0.39,30.0,46.0,1610612747,112.0,0.457,0.71,0.273,29.0,51.0,0,6.0,13.0,-1.0,223.0,19.0
2023-02-02,22200779,Final,1610612739,1610612763,2022,1610612739,128.0,0.538,0.727,0.483,33.0,41.0,1610612763,113.0,0.471,0.955,0.435,22.0,44.0,1,9.0,11.0,15.0,241.0,20.0
2023-02-02,22200780,Final,1610612752,1610612748,2022,1610612752,106.0,0.482,0.778,0.333,25.0,44.0,1610612748,104.0,0.448,0.813,0.361,24.0,33.0,1,11.0,9.0,2.0,210.0,20.0
2023-02-02,22200781,Final,1610612741,1610612766,2022,1610612741,114.0,0.519,0.808,0.393,24.0,40.0,1610612766,98.0,0.419,0.867,0.2,19.0,45.0,1,8.0,16.0,16.0,212.0,24.0
2023-02-02,22200782,Final,1610612742,1610612740,2022,1610612742,111.0,0.435,0.793,0.341,16.0,36.0,1610612740,106.0,0.5,0.81,0.25,27.0,50.0,1,6.0,12.0,5.0,217.0,18.0
2023-02-02,22200783,Final,1610612743,1610612744,2022,1610612743,134.0,0.567,0.762,0.457,35.0,38.0,1610612744,117.0,0.506,0.632,0.5,25.0,42.0,1,7.0,10.0,17.0,251.0,17.0
2023-02-02,22200784,Final,1610612749,1610612746,2022,1610612749,106.0,0.433,0.704,0.243,16.0,53.0,1610612746,105.0,0.411,0.7,0.361,15.0,49.0,1,8.0,9.0,1.0,211.0,17.0
2023-02-01,22200770,Final,1610612755,1610612753,2022,1610612755,105.0,0.436,0.885,0.4,27.0,43.0,1610612753,94.0,0.379,0.759,0.158,12.0,46.0,1,7.0,12.0,11.0,199.0,19.0
2023-02-01,22200771,Final,1610612763,1610612757,2022,1610612763,112.0,0.471,0.75,0.243,28.0,44.0,1610612757,122.0,0.471,0.963,0.389,24.0,41.0,0,12.0,9.0,-10.0,234.0,21.0
2023-02-01,22200772,Final,1610612738,1610612751,2022,1610612738,139.0,0.576,0.7,0.481,28.0,57.0,1610612751,96.0,0.409,0.833,0.231,19.0,32.0,1,11.0,5.0,43.0,235.0,16.0
2023-02-01,22200773,Final,1610612745,1610612760,2022,1610612745,112.0,0.436,0.742,0.304,20.0,65.0,1610612760,106.0,0.369,0.818,0.279,22.0,52.0,1,24.0,24.0,6.0,218.0,48.0
2023-02-01,22200774,Final,1610612750,1610612744,2022,1610612750,119.0,0.434,0.542,0.28,26.0,53.0,1610612744,114.0,0.418,0.794,0.314,21.0,58.0,1,10.0,9.0,5.0,233.0,19.0
2023-02-01,22200775,Final,1610612759,1610612758,2022,1610612759,109.0,0.545,0.714,0.333,30.0,40.0,1610612758,119.0,0.533,0.789,0.296,25.0,34.0,0,8.0,6.0,-10.0,228.0,14.0
2023-02-01,22200776,Final,1610612762,1610612761,2022,1610612762,131.0,0.53,0.867,0.362,29.0,49.0,1610612761,128.0,0.455,0.692,0.435,27.0,52.0,1,13.0,25.0,3.0,259.0,38.0
2023-02-01,22200777,Final,1610612756,1610612737,2022,1610612756,100.0,0.407,0.839,0.143,22.0,44.0,1610612737,132.0,0.571,0.818,0.576,32.0,45.0,0,12.0,6.0,-32.0,232.0,18.0
2023-01-31,22200764,Final,1610612739,1610612748,2022,1610612739,97.0,0.482,0.5,0.275,32.0,39.0,1610612748,100.0,0.436,0.72,0.452,21.0,45.0,0,5.0,9.0,-3.0,197.0,14.0
2023-01-31,22200765,Final,1610612752,1610612747,2022,1610612752,123.0,0.449,0.875,0.206,27.0,45.0,1610612747,129.0,0.516,0.71,0.333,29.0,44.0,0,13.0,11.0,-6.0,252.0,24.0
2023-01-31,22200766,Final,1610612741,1610612746,2022,1610612741,103.0,0.494,0.714,0.5,26.0,51.0,1610612746,108.0,0.398,0.846,0.273,24.0,44.0,0,6.0,11.0,-5.0,211.0,17.0
2023-01-31,22200767,Final,1610612749,1610612766,2022,1610612749,124.0,0.41,0.852,0.341,18.0,66.0,1610612766,115.0,0.378,0.769,0.282,27.0,62.0,1,16.0,18.0,9.0,239.0,34.0
2023-01-31,22200768,Final,1610612743,1610612740,2022,1610612743,122.0,0.494,0.833,0.444,33.0,44.0,1610612740,113.0,0.494,0.84,0.296,28.0,36.0,1,10.0,8.0,9.0,235.0,18.0
2023-01-30,22200756,Final,1610612755,1610612753,2022,1610612755,109.0,0.471,0.783,0.367,28.0,45.0,1610612753,119.0,0.424,0.8,0.379,23.0,50.0,0,8.0,15.0,-10.0,228.0,23.0
2023-01-30,22200757,Final,1610612751,1610612747,2022,1610612751,121.0,0.474,0.789,0.39,24.0,50.0,1610612747,104.0,0.393,0.622,0.379,24.0,53.0,1,12.0,16.0,17.0,225.0,28.0
2023-01-30,22200758,Final,1610612750,1610612758,2022,1610612750,111.0,0.467,0.52,0.308,26.0,49.0,1610612758,118.0,0.475,0.682,0.3,20.0,50.0,0,8.0,10.0,-7.0,229.0,18.0
2023-01-30,22200759,Final,1610612760,1610612744,2022,1610612760,120.0,0.495,0.85,0.458,23.0,43.0,1610612744,128.0,0.511,0.8,0.426,37.0,44.0,0,8.0,6.0,-8.0,248.0,14.0
2023-01-30,22200760,Final,1610612759,1610612764,2022,1610612759,106.0,0.433,0.652,0.241,26.0,43.0,1610612764,127.0,0.558,0.882,0.533,32.0,45.0,0,14.0,5.0,-21.0,233.0,19.0
2023-01-30,22200761,Final,1610612742,1610612765,2022,1610612742,111.0,0.494,0.697,0.294,17.0,40.0,1610612765,105.0,0.456,0.704,0.359,18.0,40.0,1,9.0,9.0,6.0,216.0,18.0
2023-01-30,22200762,Final,1610612756,1610612761,2022,1610612756,114.0,0.494,0.81,0.393,28.0,42.0,1610612761,106.0,0.449,0.895,0.273,19.0,44.0,1,13.0,16.0,8.0,220.0,29.0
2023-01-30,22200763,Final,1610612757,1610612737,2022,1610612757,129.0,0.544,0.889,0.475,24.0,32.0,1610612737,125.0,0.468,0.8,0.433,26.0,45.0,1,3.0,17.0,4.0,254.0,20.0
2023-01-29,22200752,Final,1610612766,1610612748,2022,1610612766,122.0,0.542,0.773,0.375,25.0,47.0,1610612748,117.0,0.484,0.739,0.323,26.0,36.0,1,11.0,10.0,5.0,239.0,21.0
2023-01-29,22200753,Final,1610612763,1610612754,2022,1610612763,112.0,0.483,0.773,0.243,29.0,41.0,1610612754,100.0,0.456,0.905,0.281,21.0,38.0,1,15.0,11.0,12.0,212.0,26.0
2023-01-29,22200754,Final,1610612739,1610612746,2022,1610612739,122.0,0.564,0.737,0.606,35.0,35.0,1610612746,99.0,0.416,0.852,0.105,17.0,45.0,1,4.0,15.0,23.0,221.0,19.0
2023-01-29,22200755,Final,1610612749,1610612740,2022,1610612749,135.0,0.552,0.6,0.395,27.0,57.0,1610612740,110.0,0.441,0.714,0.382,25.0,38.0,1,12.0,8.0,25.0,245.0,20.0
2023-01-28,22200741,Final,1610612755,1610612743,2022,1610612755,126.0,0.517,0.667,0.514,31.0,39.0,1610612743,119.0,0.543,0.85,0.412,28.0,36.0,1,12.0,6.0,7.0,245.0,18.0
2023-01-28,22200742,Final,1610612751,1610612752,2022,1610612751,122.0,0.529,0.571,0.55,31.0,35.0,1610612752,115.0,0.511,0.789,0.357,19.0,45.0,1,9.0,14.0,7.0,237.0,23.0
2023-01-28,22200743,Final,1610612765,1610612745,2022,1610612765,114.0,0.458,0.774,0.368,23.0,35.0,1610612745,117.0,0.478,0.778,0.296,20.0,48.0,0,8.0,16.0,-3.0,231.0,24.0
2023-01-28,22200744,Final,1610612753,1610612741,2022,1610612753,109.0,0.494,0.708,0.357,29.0,36.0,1610612741,128.0,0.593,0.842,0.457,30.0,38.0,0,6.0,4.0,-19.0,237.0,10.0
2023-01-28,22200745,Final,1610612737,1610612746,2022,1610612737,113.0,0.474,0.8,0.259,24.0,47.0,1610612746,120.0,0.525,0.895,0.487,25.0,37.0,0,15.0,6.0,-7.0,233.0,21.0
2023-01-28,22200746,Final,1610612750,1610612758,2022,1610612750,117.0,0.525,0.762,0.459,25.0,44.0,1610612758,110.0,0.451,0.75,0.273,23.0,36.0,1,9.0,10.0,7.0,227.0,19.0
2023-01-28,22200747,Final,1610612740,1610612764,2022,1610612740,103.0,0.424,0.895,0.276,21.0,42.0,1610612764,113.0,0.455,0.759,0.306,18.0,53.0,0,8.0,13.0,-10.0,216.0,21.0
2023-01-28,22200748,Final,1610612759,1610612756,2022,1610612759,118.0,0.44,0.706,0.345,32.0,53.0,1610612756,128.0,0.485,0.769,0.333,31.0,52.0,0,17.0,17.0,-10.0,246.0,34.0
2023-01-28,22200749,Final,1610612738,1610612747,2022,1610612738,125.0,0.464,0.872,0.325,18.0,46.0,1610612747,121.0,0.448,0.75,0.286,30.0,47.0,1,7.0,11.0,4.0,246.0,18.0
2023-01-28,22200750,Final,1610612762,1610612742,2022,1610612762,108.0,0.476,0.708,0.361,26.0,49.0,1610612742,100.0,0.438,0.706,0.391,26.0,31.0,1,13.0,7.0,8.0,208.0,20.0
2023-01-28,22200751,Final,1610612757,1610612761,2022,1610612757,105.0,0.526,0.783,0.292,18.0,27.0,1610612761,123.0,0.522,0.944,0.333,24.0,45.0,0,3.0,15.0,-18.0,228.0,18.0
2023-01-27,22200736,Final,1610612754,1610612749,2022,1610612754,131.0,0.551,0.714,0.394,22.0,38.0,1610612749,141.0,0.531,0.613,0.419,32.0,50.0,0,5.0,14.0,-10.0,272.0,19.0
2023-01-27,22200737,Final,1610612750,1610612763,2022,1610612750,111.0,0.512,0.667,0.371,31.0,45.0,1610612763,100.0,0.409,0.842,0.242,22.0,47.0,1,9.0,15.0,11.0,211.0,24.0
2023-01-27,22200738,Final,1610612748,1610612753,2022,1610612748,110.0,0.459,0.846,0.303,28.0,37.0,1610612753,105.0,0.478,0.844,0.353,21.0,40.0,1,5.0,2.0,5.0,215.0,7.0
2023-01-27,22200739,Final,1610612760,1610612739,2022,1610612760,112.0,0.526,0.88,0.556,19.0,46.0,1610612739,100.0,0.443,0.778,0.276,27.0,37.0,1,10.0,11.0,12.0,212.0,21.0
2023-01-27,22200740,Final,1610612744,1610612761,2022,1610612744,129.0,0.556,0.733,0.419,40.0,43.0,1610612761,117.0,0.455,0.619,0.364,24.0,46.0,1,5.0,14.0,12.0,246.0,19.0
2023-01-26,22200730,Final,1610612738,1610612752,2022,1610612738,117.0,0.41,0.826,0.348,22.0,54.0,1610612752,120.0,0.458,0.826,0.342,17.0,50.0,0,15.0,10.0,-3.0,237.0,25.0
2023-01-26,22200731,Final,1610612751,1610612765,2022,1610612751,122.0,0.457,0.852,0.342,24.0,40.0,1610612765,130.0,0.505,0.885,0.407,27.0,48.0,0,15.0,15.0,-8.0,252.0,30.0
2023-01-26,22200732,Final,1610612766,1610612741,2022,1610612766,111.0,0.464,0.839,0.219,24.0,52.0,1610612741,96.0,0.407,0.818,0.16,16.0,43.0,1,6.0,7.0,15.0,207.0,13.0
2023-01-26,22200733,Final,1610612745,1610612739,2022,1610612745,95.0,0.513,0.6,0.238,24.0,46.0,1610612739,113.0,0.46,0.818,0.417,29.0,36.0,0,10.0,11.0,-18.0,208.0,21.0
2023-01-26,22200734,Final,1610612756,1610612742,2022,1610612756,95.0,0.407,0.75,0.406,24.0,50.0,1610612742,99.0,0.429,0.714,0.382,20.0,43.0,0,13.0,7.0,-4.0,194.0,20.0
