player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Trevelin Queen,queentr01,2023,152,70,-5.666414204594004,-4.29086557731795,-9.957279781911954,-1.693795904999185,7.767595597970439,6.073799692971255,-5.133093774328666,-1.956563397747949,-7.089657172076615,-.1563317673601544,-.1563317673601544,0,-4.87282326063325,-3.541191012209465,-8.414014272842715,.8754809677530881
Neemias Queta,quetane01,2023,62,25,-1.599958166337026,-1.638610715728772,-3.238568882065798,-22.70008064987836,-2.80333570000893,-25.50341634988729,-6.140957031748012,-1.918170815311281,-8.059127847059292,-.0686368066691696,-.0686368066691696,0,-6.588581728119804,-1.692540926366052,-8.281122654485856,1.368651507487781
Immanuel Quickley,quickim01,2023,4557,2237,2.021090866622314,.5115138434700885,2.532604710092403,-3.427371955562729,7.554364304441499,4.126992348878769,.9620462516408054,2.006374811045915,2.96842106268672,6.448849720969319,6.448849720969319,0,1.125031303973298,2.333395280047133,3.458426584020431,-1.200562607492955
Lester Quinones,quinole01,2023,2,1,-91.59255592480932,-22.97359123810608,-114.5661471629154,-27.7201341606409,.1940541442576228,-27.52608001638328,-84.12023690678892,-19.58529172123051,-103.7055286280194,-.0476912555120763,-.0476912555120763,0,-53.49782240163505,-15.83509394573506,-69.3329163473701,-7.473157089029044
Julius Randle,randlju01,2023,5578,2737,2.522593861589875,-.8153941715279299,1.707199690061945,2.929301958647,-2.927260970624567,.0020409880224328,2.707203191471668,-1.312662206223084,1.394540985248584,5.776099701595939,5.776099701595939,0,3.484431014423531,-1.036640106657134,2.447790907766398,-.1988429060132989
Austin Reaves,reaveau01,2023,3667,1706,2.014777919963654,2.038312602516509,4.053090522480163,1.492407128684205,1.061192020983053,2.553599149667257,2.030883300319982,1.949410450926691,3.980293751246673,5.864090967133101,5.864090967133101,0,.7559857760560679,1.201513190114045,1.957498966170113,.1039144941667048
Cam Reddish,reddica01,2023,2091,990,-2.768677038677066,-.9167533083770053,-3.685430347054071,-4.48214206617605,-1.800176329490964,-6.282318395667015,-3.311531519197416,-1.131344091285053,-4.442875610482469,-.858838525640689,-.858838525640689,0,-2.651987833847575,-1.053526356595186,-3.705514190442761,.090440541007491
Davon Reed,reedda01,2023,727,341,-4.027396698718205,-.9670477938018657,-4.994444492520071,-9.749139897474347,.9882958346119167,-8.760844062862429,-5.495410610135013,-.6430704961042371,-6.138481106239249,-.5946080650751734,-.5946080650751734,0,-4.174482703503285,-1.339414469839883,-5.513897173343167,.1785658277518003
Paul Reed,reedpa01,2023,1416,683,-.4201696538919726,2.99255989760377,2.572390243711797,.1751520384020628,-.9112603603705253,-.7361083219684627,-.3635770474951063,2.286412261910185,1.922835214415079,1.626513850015743,1.626513850015743,0,-.5786165471223029,2.627854044027621,2.049237496905318,-.1123128008599525
Naz Reid,reidna01,2023,2721,1251,-.688088503350104,.5122954767768646,-.1757930265732394,-2.717256896970807,-.3696916610240262,-3.086948557994833,-1.137982775969819,.3433803243054906,-.7946024516643281,1.265298223579846,1.265298223579846,0,-.6946158278835828,.6096961888754436,-.0849196390081391,1.39375876233066
Jared Rhoden,rhodeja01,2023,219,106,-3.255370685180933,-1.8178598263273,-5.073230511508232,2.985321525456093,-.9836417510125264,2.001679774443567,-2.106758422723759,-1.665596992565328,-3.772355415289087,-.0550176359804053,-.0550176359804053,0,-3.270931376428104,-4.507774385830666,-7.778705762258769,-.4972443005479232
Josh Richardson,richajo01,2023,3103,1448,-.2311101625019289,-1.495625298727107,-1.726735461229036,-1.057687984228973,1.170149067257269,.1124610830282963,-.3691826509756888,-1.006738693112416,-1.375921344088105,1.019044469894393,1.019044469894393,0,.1450174118617756,-.9030071281124042,-.7579897162506286,.4081751952603104
Nick Richards,richani01,2023,2442,1151,-1.061812088777126,-1.799715508745888,-2.861527597523014,-1.21808898348327,.7967000717091616,-.4213889117741082,-1.105661122070564,-1.346898329448472,-2.452559451519035,.173613078908378,.173613078908378,0,-2.07401950095206,-1.295602552583124,-3.369622053535184,-.6097786041409051
Austin Rivers,riverau01,2023,2169,1016,-2.236946552632765,-2.528561565109341,-4.765508117742106,-1.27715413864066,-3.688463143773973,-4.965617282414632,-2.155369236234902,-2.936800334758315,-5.092169570993217,-1.207032892516782,-1.207032892516782,0,-2.92229370058919,-2.230904763618402,-5.153198464207591,-.5866636610283111
Duncan Robinson,robindu01,2023,1273,623,-1.445547658369124,-3.431444643838621,-4.876992302207745,-1.675858447444803,-2.130172364013324,-3.806030811458126,-1.56663637854654,-3.381095077354222,-4.947731455900762,-.6991819801533637,-.6991819801533637,0,-1.741327585184654,-3.280531681689269,-5.021859266873923,.0899438607048527
Jeremiah Robinson-Earl,robinje02,2023,1671,772,-1.542866100110824,-.1617148404914325,-1.704580940602257,2.004209370571846,-3.234280523031122,-1.230071152459276,-.8943841272798234,-.810656454124193,-1.705040581404016,.4103106662690235,.4103106662690235,0,-.7604755390892516,-.66285743507713,-1.423332974166382,-.3117457713419087
Mitchell Robinson,robinmi01,2023,3089,1533,.0410792181007172,1.9563355492526,1.997414767353317,3.892699799954381,.6017171750114394,4.494416974965821,.8136716363421346,1.784856033075298,2.598527669417433,4.141012230601292,4.141012230601292,0,1.05078418827514,1.968656760279268,3.019440948554408,-1.01911218513582
Orlando Robinson,robinor01,2023,801,397,-1.515424922186434,-.9171546945197782,-2.432579616706213,-1.058696500242309,.8193757714370937,-.2393207288052155,-1.520721452878751,-.6301423622603799,-2.150863815139131,.120324265311717,.120324265311717,0,-2.726453976591727,.3362806245597839,-2.390173352031944,-.8564274660887515
Isaiah Roby,robyis01,2023,1027,474,-3.554736846635348,-1.965863889170024,-5.520600735805371,-5.387951399061336,1.56366142218002,-3.824289976881317,-4.072772726097565,-1.24435765813115,-5.317130384228714,-.6247464156781412,-.6247464156781412,0,-4.385424462422933,-1.802925713839935,-6.188350176262869,.6376831797163673
David Roddy,roddyda01,2023,2432,1135,-2.968701895762624,-.2473716740765639,-3.216073569839188,-1.492684530299241,-3.079862432043047,-4.572546962342288,-2.847374067108984,-.9086672740997578,-3.756041341208742,-.5823879695239211,-.5823879695239211,0,-3.146130575955561,-.9493930465782183,-4.095523622533779,-.0324510959453527
Ryan Rollins,rolliry01,2023,135,62,-12.67293417280868,-9.740713858228741,-22.41364803103742,-23.09515002834305,2.573651088075426,-20.52149894026762,-15.61585531319896,-7.737319933277811,-23.35317524647677,-.6757096201510182,-.6757096201510182,0,-12.13636241097797,-7.798683793819825,-19.9350462047978,3.711518631825194
Derrick Rose,rosede01,2023,731,338,-3.11122965854898,-.5647487882817936,-3.675978446830774,-5.487957143102149,.1026554022719742,-5.385301740830175,-3.844968399475249,-.4656289773178652,-4.310597376793114,-.268426800062363,-.268426800062363,0,-2.66600266725274,-1.957937740492161,-4.623940407744901,-.2602819550815351
Terrence Ross,rosste01,2023,2601,1243,-.491939103934368,-1.792468459569172,-2.28440756350354,-.1819878927132374,-1.282106242057884,-1.464094134771121,-.4379050610654356,-1.798195595881079,-2.236100656946515,.3187400711875345,.3187400711875345,0,-.9303487916588098,-1.899179626214898,-2.829528417873707,-.1870787845434143
Terry Rozier,roziete01,2023,4714,2221,.2553549464681668,-.2929998232206661,-.0376448767524993,1.830094149011253,-2.476468577507774,-.6463744284965203,.7000723845796657,-.7521246889644483,-.0520523043847826,3.041005027531688,3.041005027531688,0,.9344721739985639,-.1313433182302892,.8031288557682746,-.5340072521905117
Ricky Rubio,rubiori01,2023,1036,508,-1.46774966273086,4.712467281646617,3.244717618915757,-3.958592659335956,1.501622564235989,-2.456970095099966,-2.101996925965126,4.268238213617217,2.16624128765209,1.271820786686692,1.271820786686692,0,-1.428044215917809,4.105542670549827,2.677498454632018,-.1882792137804096
D'Angelo Russell,russeda01,2023,4627,2198,2.735451798066462,-1.596911437328933,1.138540360737529,-.7387998730058465,-2.038966380135768,-2.777766253141615,2.193699851418693,-1.799146952967398,.3945528984512948,3.561360597822892,3.561360597822892,0,1.846468110624244,-1.171095873063847,.6753722375603975,.7955428262497197
Matt Ryan,ryanma01,2023,678,306,-2.307383032526328,-2.431584531168811,-4.738967563695138,.1921760612160208,-.5017234839722373,-.3095474227562164,-1.900733284900199,-2.177410792299873,-4.078144077200072,-.2080225591380743,-.2080225591380743,0,-1.447003612332972,-3.155561307262366,-4.602564919595337,.3035018824933644
Domantas Sabonis,sabondo01,2023,5552,2650,2.712933056891887,.9159847459849253,3.628917802876813,3.608035777404586,-2.332342317202809,1.275693460201777,2.999375794049929,.3370648512294664,3.336440645279396,8.19878037673956,8.19878037673956,0,2.782015964587914,.8871007293307208,3.669116693918635,-.3710218784286989
Luka Samanic,samanlu01,2023,105,48,-7.329364997678409,-5.697159043764678,-13.02652404144309,2.808326502979067,-.428798395836344,2.379528107142723,-5.681920396442915,-4.925306062463891,-10.6072264589068,-.1953607573168597,-.1953607573168597,0,-4.860403660401626,-5.460527384247895,-10.32093104464952,1.541332355046603
Dario Saric,saricda01,2023,1602,763,-1.154327515039526,-.5674467341609376,-1.721774249200463,.5516235821601851,-1.844803183152483,-1.293179600992298,-.8762504188140978,-.8907116453729542,-1.766962064187052,.3783918443726398,.3783918443726398,0,-.733280811957458,-.9546878205044828,-1.687968632461941,.643448866367932
Olivier Sarr,sarrol01,2023,141,67,-5.056347686943679,-3.927536668045896,-8.983884354989575,.5478738596419709,-3.127939231937827,-2.580065372295856,-4.18246890734996,-3.990205661806447,-8.172674569156406,-.1842373029555208,-.1842373029555208,0,-4.308389703377285,-5.642582468846006,-9.950972172223292,-.6138689463089433
Jordan Schakel,schakjo01,2023,12,6,9.431984468772834,14.95097152373994,24.38295599251277,20.07204562522514,16.60998937519188,36.68203500041702,12.31001430187917,16.27860178172062,28.58861608359979,.0965496547250488,.0965496547250488,0,14.64019166723791,14.20498041418196,28.84517208141987,.6475362445276163
Admiral Schofield,schofad01,2023,813,390,-.5151096353223643,-2.094584490534368,-2.609694125856732,-2.803147509275443,-.2157954421501945,-3.018942951425637,-.9911840673519289,-1.821321947310029,-2.812506014661958,-.0124251878834535,-.0124251878834535,0,-1.053960336816784,-1.874665565798693,-2.928625902615477,-.0984035746488465
Dennis Schroder,schrode01,2023,4098,1931,-.8034679740407447,-.6033431776414967,-1.406811151682241,1.314036286473488,.4751134883423924,1.789149774815881,-.402060115648243,-.4307327085266164,-.8327928241748593,1.882984025906955,1.882984025906955,0,-1.022284972609975,.1015695604333746,-.9207154121766004,-.3119230314325154
Jay Scrubb,scrubja01,2023,7,3,11.43535968734902,-15.00057561704071,-3.565215929691686,20.14269435937502,5.60715858878203,25.74985294815705,13.87792878940486,-11.71008072453162,2.16784806487324,.0076050486380215,.0076050486380215,0,9.724823807489534,-12.72507671582784,-3.000252908338302,1.04238078399466
Dereon Seabron,seabrde01,2023,25,12,-1.942263932175101,-.3918102295669762,-2.334074161742077,.9742424943777899,14.18752012101978,15.16176261539757,-1.421547028554941,2.576651770295402,1.155104741740461,.0232435575533469,.0232435575533469,0,-3.611490185579464,-2.069719349685135,-5.6812095352646,-2.805697910469853
Alperen Sengun,sengual01,2023,4316,2078,-.2133060487787043,1.799116082884491,1.585810034105787,3.594742805560354,-3.888808771745531,-.2940659661851779,.6320784780325561,.8054982774136967,1.437576755446253,4.457540568244045,4.457540568244045,0,.3808374431342735,.4601786340429378,.8410160771772113,.4064449000322847
Collin Sexton,sextoco01,2023,2403,1129,1.192761722583532,-1.556417145107384,-.363655422523852,.3852151111687151,-1.830635117608296,-1.445420006439581,1.083571085568017,-1.690295214642478,-.6067241290744612,1.239409320219723,1.239409320219723,0,.3503979147368737,-1.992813782912888,-1.642415868176014,.3961294243492626
Landry Shamet,shamela01,2023,1564,747,.2688049104984837,.6387818129960304,.9075867234945142,-2.899784656966701,3.201128256667721,.3013435997010188,-.3800884745803261,1.193315797062862,.8132273224825359,1.357245612252181,1.357245612252181,0,.1554323159907607,.9432501499300638,1.098682465920825,-.0571493591097458
Day'Ron Sharpe,sharpda01,2023,1072,503,-2.635795312905734,-4.116590986805535,-6.752386299711269,-1.783430026353771,-5.997438595861738,-7.780868622215509,-2.616045978373351,-4.742371286209224,-7.358417264582576,-1.190393549960928,-1.190393549960928,0,-2.07975533899959,-3.622955788266543,-5.702711127266133,.6594867499877518
Shaedon Sharpe,sharpsh01,2023,3533,1684,-2.075146976048192,-2.274962947268827,-4.350109923317019,-3.047638541387195,-3.408253690181754,-6.455892231568949,-2.404897595711792,-2.608167497543822,-5.013065093255614,-1.941702567080513,-1.941702567080513,0,-2.514288724175863,-2.414508892635107,-4.928797616810969,-.1385298673850555
Pascal Siakam,siakapa01,2023,5219,2552,2.078719539098145,-1.889982068629352,.1887374704687934,2.538838743604278,-.6816883976222905,1.857150345981987,2.296610357262567,-1.762494278416454,.5341160788461137,4.261523248282632,4.261523248282632,0,2.741754785345071,-.7411172325634509,2.00063755278162,-.3419302608809173
Chris Silva,silvach01,2023,8,3,-12.65590234131753,6.918880512480146,-5.737021828837386,-14.71659165582592,23.43574819206518,8.719156536239256,-13.88497911997062,10.7963707210649,-3.08860839890572,-.0005364705618144,-.0005364705618144,0,-17.45371945704221,-.4330062468192932,-17.8867257038615,3.541333271054434
